indicator,geo,time,values,unit,nace_r2,indic_sb,s_adj,geo_level,region
HighGrowth_enterprises_share,ES,2015,40,NA,S95,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,23,NA,S951,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,17,NA,S952,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1993,NA,B,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,976925,NA,B-N_S95,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,968878,NA,B-N_S95_X_K,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,972865,NA,B-N_X_K642,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B05,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B051,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B052,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B06,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B061,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B062,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B07,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B071,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B072,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1494,NA,B08,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B081,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B089,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B09,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,B091,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,B099,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,211984,NA,C,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,30988,NA,C10,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6502,NA,C101,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2228,NA,C102,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4079,NA,C103,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2234,NA,C104,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1389,NA,C105,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,470,NA,C106,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6963,NA,C107,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6442,NA,C108,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,681,NA,C109,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3513,NA,C11,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3513,NA,C110,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C12,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C120,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3453,NA,C13,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,276,NA,C131,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,277,NA,C132,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,915,NA,C133,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1985,NA,C139,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2944,NA,C14,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2503,NA,C141,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C142,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,441,NA,C143,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7298,NA,C15,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1332,NA,C151,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,5966,NA,C152,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4022,NA,C16,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,649,NA,C161,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3373,NA,C162,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3023,NA,C17,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C171,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C172,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4489,NA,C18,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4489,NA,C181,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C182,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C19,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C191,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C192,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8119,NA,C20,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2052,NA,C201,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C202,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1297,NA,C203,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2694,NA,C204,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1649,NA,C205,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C206,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3827,NA,C21,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,507,NA,C211,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3320,NA,C212,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11859,NA,C22,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1071,NA,C221,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10788,NA,C222,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10560,NA,C23,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1869,NA,C231,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C232,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1789,NA,C233,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,815,NA,C234,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C235,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2903,NA,C236,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2282,NA,C237,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C239,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4216,NA,C24,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,250,NA,C241,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,511,NA,C242,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,873,NA,C243,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1196,NA,C244,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1386,NA,C245,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,25703,NA,C25,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8410,NA,C251,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2117,NA,C252,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C253,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C254,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3022,NA,C255,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7305,NA,C256,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C257,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2917,NA,C259,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4200,NA,C26,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1463,NA,C261,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C262,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C263,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C264,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1380,NA,C265,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C266,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C267,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C268,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8604,NA,C27,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2953,NA,C271,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C272,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,583,NA,C273,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4544,NA,C274,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C275,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C279,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,12792,NA,C28,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2109,NA,C281,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4996,NA,C282,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1327,NA,C283,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,720,NA,C284,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3640,NA,C289,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,37535,NA,C29,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C291,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C292,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,12136,NA,C293,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3687,NA,C30,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,665,NA,C301,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C302,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1493,NA,C303,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C304,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C309,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6789,NA,C31,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6789,NA,C310,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2729,NA,C32,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,485,NA,C321,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C322,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C323,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C324,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1184,NA,C325,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,535,NA,C329,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11634,NA,C33,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9605,NA,C331,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2029,NA,C332,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,873,NA,D,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,873,NA,D35,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,404,NA,D351,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,D352,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,D353,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10729,NA,E,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E36,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E360,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1255,NA,E37,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1255,NA,E370,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8274,NA,E38,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6958,NA,E381,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,307,NA,E382,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1009,NA,E383,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E39,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E390,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,75359,NA,F,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,24021,NA,F41,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,923,NA,F411,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,23098,NA,F412,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9672,NA,F42,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6381,NA,F421,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1829,NA,F422,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1462,NA,F429,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,41666,NA,F43,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3493,NA,F431,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,27909,NA,F432,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4948,NA,F433,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,5316,NA,F439,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,166536,NA,G,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,13403,NA,G45,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7227,NA,G451,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2393,NA,G452,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3513,NA,G453,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,270,NA,G454,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,71612,NA,G46,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1845,NA,G461,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1944,NA,G462,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26071,NA,G463,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16097,NA,G464,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7168,NA,G465,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6693,NA,G466,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11204,NA,G467,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,590,NA,G469,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,81521,NA,G47,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,12230,NA,G471,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6180,NA,G472,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1003,NA,G473,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6053,NA,G474,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10314,NA,G475,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,5449,NA,G476,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,36861,NA,G477,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,600,NA,G478,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2831,NA,G479,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,76468,NA,H,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,42179,NA,H49,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H491,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H492,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H493,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,35781,NA,H494,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H495,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,405,NA,H50,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H501,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H502,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H503,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H504,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8010,NA,H51,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H511,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H512,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,22761,NA,H52,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3312,NA,H521,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,19449,NA,H522,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3113,NA,H53,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H531,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3113,NA,H532,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,67420,NA,I,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,22568,NA,I55,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,19976,NA,I551,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2223,NA,I552,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,I553,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,I559,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,44852,NA,I56,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,24053,NA,I561,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,15982,NA,I562,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4817,NA,I563,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,60050,NA,J,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3048,NA,J58,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2056,NA,J581,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,992,NA,J582,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6444,NA,J59,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J591,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J592,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,952,NA,J60,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,288,NA,J601,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,664,NA,J602,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,5208,NA,J61,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1706,NA,J611,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J612,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J613,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2524,NA,J619,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,41175,NA,J62,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,41175,NA,J620,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3223,NA,J63,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2948,NA,J631,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,275,NA,J639,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8047,NA,K,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2393,NA,K64,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1741,NA,K641,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K642,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K643,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,652,NA,K649,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1224,NA,K65,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,K651,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K652,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,K653,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4430,NA,K66,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1345,NA,K661,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2427,NA,K662,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,658,NA,K663,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3587,NA,L,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3587,NA,L68,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,L681,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,L682,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2092,NA,L683,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,73984,NA,M,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11874,NA,M69,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4790,NA,M691,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7084,NA,M692,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11140,NA,M70,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,3382,NA,M701,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7758,NA,M702,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26975,NA,M71,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,22601,NA,M711,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,4374,NA,M712,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2796,NA,M72,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2796,NA,M721,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,M722,V16961,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,13007,NA,M73,V16961,NA,NA,Barcelona (ES511)
